FIR_ID,Timestamp,City,State,Address,Latitude,Longitude,Crime_Type,IPC_Section,Police_Station,Status
FIR9637,2024-09-02 09:54:08,Jaipur,Rajasthan,"790 Main Road, Jaipur, Rajasthan",26.752182,75.626718,Burglary,IPC 323,Dwarka,Under Investigation
FIR9638,2025-05-19 07:59:51,Srinagar,Jammu & Kashmir,"197 Main Road, Srinagar, Jammu & Kashmir",34.264036,74.918938,Dowry,IPC 420,Chanakyapuri,Closed
FIR9639,2024-02-06 12:15:01,Hyderabad,Telangana,"243 Sector, Hyderabad, Telangana",17.425846,78.573829,Fraud,IPC 392,RK Puram,Closed
FIR9640,2025-09-18 21:30:49,Guwahati,Assam,"986 Gali, Guwahati, Assam",25.910279,91.85921,Cyber Crime,IPC 363,Noida Sector 20,Under Investigation
FIR9641,2025-04-26 11:13:38,Lucknow,Uttar Pradesh,"880 Main Road, Lucknow, Uttar Pradesh",26.747373,80.922813,Burglary,IPC 323,Karol Bagh,Charge Sheet Filed
FIR9642,2024-05-17 08:39:16,Bangalore,Karnataka,"696 Sector, Bangalore, Karnataka",13.016739,77.854879,Assault,IPC 323,Noida Sector 20,Closed
FIR9643,2025-08-07 04:40:42,Prayagraj,Uttar Pradesh,"447 Sector, Prayagraj, Uttar Pradesh",25.663119,81.619658,Fraud,IPC 392,Chanakyapuri,Under Investigation
FIR9644,2025-10-26 01:25:59,Lucknow,Uttar Pradesh,"948 Gali, Lucknow, Uttar Pradesh",26.547751,81.110068,Theft,IPC 420,Lajpat Nagar,Under Investigation
FIR9645,2023-06-01 13:57:25,Kolkata,West Bengal,"912 Sector, Kolkata, West Bengal",22.849274,88.610515,Kidnapping,IPC 376,Lajpat Nagar,Closed
FIR9646,2025-04-25 10:40:38,Mumbai,Maharashtra,"169 Main Road, Mumbai, Maharashtra",19.303927,72.728324,Murder,IPC 392,Lajpat Nagar,Charge Sheet Filed
FIR9647,2023-01-19 02:42:55,Kolkata,West Bengal,"544 Gali, Kolkata, West Bengal",22.417062,88.102976,Dowry,IPC 392,Gurgaon East,Closed
FIR9648,2025-03-02 12:57:00,Mumbai,Maharashtra,"189 Main Road, Mumbai, Maharashtra",19.119178,73.008955,Murder,IPC 302,Gurgaon East,Under Investigation
FIR9649,2025-07-12 01:51:37,Hyderabad,Telangana,"653 Main Road, Hyderabad, Telangana",17.107059,78.416576,Theft,IPC 323,RK Puram,Closed
FIR9650,2024-01-11 06:31:34,Prayagraj,Uttar Pradesh,"285 Sector, Prayagraj, Uttar Pradesh",25.235823,81.981526,Theft,IPC 392,Lajpat Nagar,Closed
FIR9651,2023-01-16 14:25:55,Hyderabad,Telangana,"670 Main Road, Hyderabad, Telangana",17.293218,78.531859,Fraud,IPC 392,Noida Sector 20,Closed
FIR9652,2024-10-21 23:10:40,Lucknow,Uttar Pradesh,"151 Sector, Lucknow, Uttar Pradesh",26.766445,80.988265,Harassment,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR9653,2023-12-01 13:10:30,Jaipur,Rajasthan,"413 Sector, Jaipur, Rajasthan",26.985804,75.953051,Burglary,IPC 363,Karol Bagh,Closed
FIR9654,2024-07-18 18:55:45,Delhi,Delhi,"537 Sector, Delhi, Delhi",28.582269,77.197708,Fraud,IPC 392,Chanakyapuri,Under Investigation
FIR9655,2024-09-10 17:19:38,Delhi,Delhi,"702 Gali, Delhi, Delhi",28.484277,77.443984,Harassment,IPC 376,Dwarka,Closed
FIR9656,2024-04-06 13:38:33,Srinagar,Jammu & Kashmir,"737 Sector, Srinagar, Jammu & Kashmir",34.085833,74.605055,Fraud,IPC 323,Noida Sector 20,Charge Sheet Filed
FIR9657,2024-04-13 13:14:48,Mumbai,Maharashtra,"809 Main Road, Mumbai, Maharashtra",18.937748,73.027533,Harassment,IPC 420,Chanakyapuri,Under Investigation
FIR9658,2023-11-15 18:04:38,Patna,Bihar,"721 Sector, Patna, Bihar",25.614714,85.398241,Dowry,IPC 498A,Lajpat Nagar,Charge Sheet Filed
FIR9659,2025-11-05 03:28:51,Chennai,Tamil Nadu,"112 Main Road, Chennai, Tamil Nadu",13.261611,80.017714,Kidnapping,IPC 302,Karol Bagh,Charge Sheet Filed
FIR9660,2025-12-30 06:36:46,Kolkata,West Bengal,"374 Gali, Kolkata, West Bengal",22.598324,88.584956,Assault,IPC 498A,Lajpat Nagar,Under Investigation
FIR9661,2025-06-21 21:14:33,Hyderabad,Telangana,"857 Sector, Hyderabad, Telangana",17.263394,78.624021,Murder,IPC 420,Chanakyapuri,Charge Sheet Filed
FIR9662,2023-03-07 13:01:45,Delhi,Delhi,"470 Gali, Delhi, Delhi",28.891542,77.156272,Fraud,IPC 376,Noida Sector 20,Under Investigation
FIR9663,2024-12-13 19:10:16,Chennai,Tamil Nadu,"921 Main Road, Chennai, Tamil Nadu",12.985928,80.236448,Assault,IPC 498A,RK Puram,Under Investigation
FIR9664,2024-07-12 00:37:09,Hyderabad,Telangana,"367 Gali, Hyderabad, Telangana",17.581786,78.45224,Fraud,IPC 302,RK Puram,Charge Sheet Filed
FIR9665,2023-04-14 09:54:04,Chennai,Tamil Nadu,"692 Main Road, Chennai, Tamil Nadu",12.921044,80.059015,Dowry,IPC 376,Noida Sector 20,Under Investigation
FIR9666,2024-05-15 17:32:25,Mumbai,Maharashtra,"163 Gali, Mumbai, Maharashtra",19.257363,73.149699,Theft,IPC 498A,Karol Bagh,Under Investigation
FIR9667,2024-07-31 07:11:50,Hyderabad,Telangana,"376 Gali, Hyderabad, Telangana",17.514413,78.588079,Assault,IPC 376,Karol Bagh,Under Investigation
FIR9668,2023-03-12 14:13:51,Lucknow,Uttar Pradesh,"478 Sector, Lucknow, Uttar Pradesh",27.04716,80.990589,Murder,IPC 420,Chanakyapuri,Under Investigation
FIR9669,2023-04-03 08:27:17,Lucknow,Uttar Pradesh,"474 Main Road, Lucknow, Uttar Pradesh",27.005901,80.93286,Theft,IPC 363,Dwarka,Charge Sheet Filed
FIR9670,2025-08-30 19:09:55,Bangalore,Karnataka,"974 Main Road, Bangalore, Karnataka",13.145047,77.707363,Cyber Crime,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR9671,2024-10-25 00:16:32,Bangalore,Karnataka,"713 Sector, Bangalore, Karnataka",12.809799,77.858456,Theft,IPC 302,RK Puram,Closed
FIR9672,2025-09-03 10:38:40,Hyderabad,Telangana,"945 Gali, Hyderabad, Telangana",17.381608,78.356298,Kidnapping,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR9673,2023-01-02 14:45:58,Hyderabad,Telangana,"723 Gali, Hyderabad, Telangana",17.664598,78.224938,Murder,IPC 363,Chanakyapuri,Closed
FIR9674,2023-10-07 08:40:30,Jaipur,Rajasthan,"388 Main Road, Jaipur, Rajasthan",27.03111,76.009335,Murder,IPC 498A,Gurgaon East,Charge Sheet Filed
FIR9675,2023-06-21 03:55:21,Lucknow,Uttar Pradesh,"163 Main Road, Lucknow, Uttar Pradesh",27.097518,81.070634,Cyber Crime,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR9676,2024-11-30 10:40:11,Jaipur,Rajasthan,"550 Gali, Jaipur, Rajasthan",27.095444,75.525486,Assault,IPC 376,Karol Bagh,Closed
FIR9677,2025-12-09 19:02:47,Lucknow,Uttar Pradesh,"953 Gali, Lucknow, Uttar Pradesh",27.096208,81.069579,Harassment,IPC 498A,Karol Bagh,Closed
FIR9678,2025-12-12 01:02:43,Hyderabad,Telangana,"682 Sector, Hyderabad, Telangana",17.610423,78.37287,Harassment,IPC 323,Karol Bagh,Closed
FIR9679,2024-12-09 00:22:43,Mumbai,Maharashtra,"754 Gali, Mumbai, Maharashtra",19.196221,72.70234,Fraud,IPC 392,Gurgaon East,Under Investigation
FIR9680,2025-11-03 11:06:02,Srinagar,Jammu & Kashmir,"976 Sector, Srinagar, Jammu & Kashmir",33.936648,75.000901,Fraud,IPC 363,Karol Bagh,Under Investigation
FIR9681,2024-06-09 13:27:59,Guwahati,Assam,"810 Sector, Guwahati, Assam",26.271879,91.641698,Theft,IPC 420,Karol Bagh,Under Investigation
FIR9682,2023-09-07 21:13:30,Prayagraj,Uttar Pradesh,"201 Gali, Prayagraj, Uttar Pradesh",25.467157,81.809176,Assault,IPC 363,Noida Sector 20,Under Investigation
FIR9683,2025-06-20 21:59:33,Mumbai,Maharashtra,"297 Main Road, Mumbai, Maharashtra",18.980295,73.173806,Fraud,IPC 392,Chanakyapuri,Under Investigation
FIR9684,2025-06-12 05:28:07,Guwahati,Assam,"456 Sector, Guwahati, Assam",25.916914,91.667463,Dowry,IPC 323,Dwarka,Closed
FIR9685,2025-10-06 08:41:15,Kolkata,West Bengal,"712 Sector, Kolkata, West Bengal",22.702118,88.185737,Harassment,IPC 392,Noida Sector 20,Under Investigation
FIR9686,2025-11-02 02:30:46,Lucknow,Uttar Pradesh,"474 Sector, Lucknow, Uttar Pradesh",26.879437,81.02816,Harassment,IPC 376,Dwarka,Under Investigation
FIR9687,2024-11-11 15:35:16,Kolkata,West Bengal,"575 Main Road, Kolkata, West Bengal",22.725428,88.519342,Cyber Crime,IPC 323,Lajpat Nagar,Charge Sheet Filed
FIR9688,2025-08-22 20:51:28,Guwahati,Assam,"102 Gali, Guwahati, Assam",26.138564,91.854869,Burglary,IPC 376,Gurgaon East,Closed
FIR9689,2024-11-06 20:24:40,Mumbai,Maharashtra,"854 Sector, Mumbai, Maharashtra",19.196054,72.694306,Assault,IPC 420,RK Puram,Charge Sheet Filed
FIR9690,2025-09-14 14:04:39,Kolkata,West Bengal,"495 Gali, Kolkata, West Bengal",22.706056,88.244295,Burglary,IPC 392,Dwarka,Closed
FIR9691,2025-10-08 06:05:09,Hyderabad,Telangana,"682 Main Road, Hyderabad, Telangana",17.626151,78.602866,Fraud,IPC 498A,Karol Bagh,Closed
FIR9692,2025-06-13 11:56:29,Guwahati,Assam,"812 Sector, Guwahati, Assam",25.966112,91.647953,Kidnapping,IPC 498A,Gurgaon East,Under Investigation
FIR9693,2025-05-25 06:58:40,Bangalore,Karnataka,"526 Main Road, Bangalore, Karnataka",12.770748,77.705054,Harassment,IPC 392,Chanakyapuri,Under Investigation
FIR9694,2023-03-01 21:33:57,Jaipur,Rajasthan,"557 Sector, Jaipur, Rajasthan",26.696971,75.768763,Burglary,IPC 363,Dwarka,Under Investigation
FIR9695,2023-01-01 02:41:18,Hyderabad,Telangana,"886 Sector, Hyderabad, Telangana",17.140915,78.730402,Assault,IPC 392,Chanakyapuri,Charge Sheet Filed
FIR9696,2025-04-06 08:01:02,Kolkata,West Bengal,"477 Sector, Kolkata, West Bengal",22.334079,88.363739,Cyber Crime,IPC 498A,Noida Sector 20,Closed
FIR9697,2024-09-28 21:09:24,Jaipur,Rajasthan,"592 Main Road, Jaipur, Rajasthan",27.019451,75.910441,Fraud,IPC 392,Chanakyapuri,Closed
FIR9698,2024-02-19 14:39:06,Jaipur,Rajasthan,"809 Sector, Jaipur, Rajasthan",26.996921,76.064346,Theft,IPC 420,Dwarka,Charge Sheet Filed
FIR9699,2025-11-10 22:35:33,Delhi,Delhi,"350 Main Road, Delhi, Delhi",28.376835,77.335888,Harassment,IPC 392,Gurgaon East,Charge Sheet Filed
FIR9700,2023-09-25 03:53:17,Prayagraj,Uttar Pradesh,"828 Gali, Prayagraj, Uttar Pradesh",25.368394,81.73709,Murder,IPC 302,RK Puram,Under Investigation
FIR9701,2023-03-05 07:15:06,Lucknow,Uttar Pradesh,"625 Main Road, Lucknow, Uttar Pradesh",26.726109,80.813047,Harassment,IPC 498A,Karol Bagh,Closed
FIR9702,2023-03-29 21:14:18,Hyderabad,Telangana,"544 Sector, Hyderabad, Telangana",17.131021,78.568955,Kidnapping,IPC 376,Gurgaon East,Under Investigation
FIR9703,2024-12-30 05:39:01,Guwahati,Assam,"981 Main Road, Guwahati, Assam",25.989552,91.478522,Cyber Crime,IPC 376,Karol Bagh,Under Investigation
FIR9704,2023-03-26 16:24:28,Bangalore,Karnataka,"788 Main Road, Bangalore, Karnataka",12.746017,77.827437,Cyber Crime,IPC 420,Noida Sector 20,Under Investigation
FIR9705,2025-12-01 07:33:32,Mumbai,Maharashtra,"946 Sector, Mumbai, Maharashtra",19.163767,72.672222,Murder,IPC 498A,RK Puram,Charge Sheet Filed
FIR9706,2024-07-19 19:14:02,Jaipur,Rajasthan,"909 Sector, Jaipur, Rajasthan",27.045749,75.970886,Murder,IPC 420,Dwarka,Under Investigation
FIR9707,2024-04-13 22:24:35,Prayagraj,Uttar Pradesh,"590 Gali, Prayagraj, Uttar Pradesh",25.199259,81.553986,Kidnapping,IPC 420,Lajpat Nagar,Under Investigation
FIR9708,2025-04-17 20:47:10,Chennai,Tamil Nadu,"942 Gali, Chennai, Tamil Nadu",13.371117,80.129866,Assault,IPC 302,Gurgaon East,Under Investigation
FIR9709,2025-10-01 19:43:00,Patna,Bihar,"135 Main Road, Patna, Bihar",25.350148,85.080752,Assault,IPC 392,Lajpat Nagar,Charge Sheet Filed
FIR9710,2025-10-19 19:32:05,Guwahati,Assam,"118 Sector, Guwahati, Assam",25.844938,91.778279,Harassment,IPC 498A,Gurgaon East,Closed
FIR9711,2023-10-04 20:00:37,Chennai,Tamil Nadu,"779 Main Road, Chennai, Tamil Nadu",13.230356,80.448388,Theft,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR9712,2024-08-19 16:41:04,Mumbai,Maharashtra,"252 Main Road, Mumbai, Maharashtra",19.090862,72.952844,Dowry,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR9713,2023-06-06 18:47:50,Chennai,Tamil Nadu,"932 Gali, Chennai, Tamil Nadu",12.923006,80.060751,Fraud,IPC 376,Noida Sector 20,Charge Sheet Filed
FIR9714,2023-04-28 08:55:47,Lucknow,Uttar Pradesh,"909 Sector, Lucknow, Uttar Pradesh",26.823111,80.686881,Cyber Crime,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR9715,2024-10-31 09:14:20,Mumbai,Maharashtra,"590 Main Road, Mumbai, Maharashtra",19.126618,72.671125,Harassment,IPC 376,Dwarka,Charge Sheet Filed
FIR9716,2023-01-15 05:05:14,Guwahati,Assam,"365 Sector, Guwahati, Assam",25.986406,91.652038,Burglary,IPC 302,Lajpat Nagar,Charge Sheet Filed
FIR9717,2024-09-01 18:39:53,Delhi,Delhi,"319 Sector, Delhi, Delhi",28.434892,77.307308,Theft,IPC 498A,Chanakyapuri,Under Investigation
FIR9718,2025-06-22 15:27:41,Kolkata,West Bengal,"316 Main Road, Kolkata, West Bengal",22.301413,88.138858,Harassment,IPC 420,Chanakyapuri,Charge Sheet Filed
FIR9719,2024-04-17 01:21:32,Kolkata,West Bengal,"973 Main Road, Kolkata, West Bengal",22.280259,88.39317,Harassment,IPC 302,Lajpat Nagar,Under Investigation
FIR9720,2023-08-03 05:27:31,Lucknow,Uttar Pradesh,"779 Main Road, Lucknow, Uttar Pradesh",27.080683,80.868803,Murder,IPC 420,Chanakyapuri,Under Investigation
FIR9721,2024-11-01 01:36:15,Patna,Bihar,"406 Sector, Patna, Bihar",25.82572,85.365878,Burglary,IPC 323,Lajpat Nagar,Closed
FIR9722,2023-12-28 20:37:30,Guwahati,Assam,"577 Gali, Guwahati, Assam",26.391249,91.759225,Assault,IPC 376,Chanakyapuri,Closed
FIR9723,2025-04-21 15:55:48,Chennai,Tamil Nadu,"830 Main Road, Chennai, Tamil Nadu",12.93094,80.190244,Kidnapping,IPC 392,Chanakyapuri,Closed
FIR9724,2023-12-22 17:13:02,Patna,Bihar,"858 Sector, Patna, Bihar",25.719508,84.909184,Murder,IPC 323,Lajpat Nagar,Under Investigation
FIR9725,2025-07-27 15:07:58,Patna,Bihar,"282 Gali, Patna, Bihar",25.55169,85.124849,Assault,IPC 302,Karol Bagh,Charge Sheet Filed
FIR9726,2024-05-14 14:32:48,Hyderabad,Telangana,"123 Sector, Hyderabad, Telangana",17.199742,78.494581,Kidnapping,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR9727,2024-06-14 14:51:26,Lucknow,Uttar Pradesh,"469 Gali, Lucknow, Uttar Pradesh",27.119773,80.860405,Murder,IPC 392,Karol Bagh,Closed
FIR9728,2023-09-22 13:46:02,Chennai,Tamil Nadu,"833 Sector, Chennai, Tamil Nadu",13.358244,80.1604,Cyber Crime,IPC 376,Karol Bagh,Charge Sheet Filed
FIR9729,2025-10-18 16:39:09,Bangalore,Karnataka,"281 Main Road, Bangalore, Karnataka",13.149487,77.692911,Murder,IPC 420,Gurgaon East,Closed
FIR9730,2024-06-24 09:28:13,Srinagar,Jammu & Kashmir,"741 Gali, Srinagar, Jammu & Kashmir",33.830206,75.019622,Fraud,IPC 302,Chanakyapuri,Charge Sheet Filed
FIR9731,2023-07-03 19:57:42,Kolkata,West Bengal,"123 Sector, Kolkata, West Bengal",22.433812,88.555051,Harassment,IPC 498A,Lajpat Nagar,Under Investigation
FIR9732,2024-11-16 16:58:14,Jaipur,Rajasthan,"707 Main Road, Jaipur, Rajasthan",26.934629,75.941214,Burglary,IPC 376,Gurgaon East,Closed
FIR9733,2025-04-07 17:08:58,Mumbai,Maharashtra,"538 Main Road, Mumbai, Maharashtra",19.307771,72.646306,Harassment,IPC 302,Dwarka,Closed
FIR9734,2023-02-05 18:09:56,Chennai,Tamil Nadu,"619 Sector, Chennai, Tamil Nadu",13.313294,80.504132,Murder,IPC 376,Chanakyapuri,Under Investigation
FIR9735,2024-05-31 10:08:35,Lucknow,Uttar Pradesh,"214 Sector, Lucknow, Uttar Pradesh",26.867149,80.94191,Burglary,IPC 376,Chanakyapuri,Under Investigation
FIR9736,2023-08-05 03:20:09,Mumbai,Maharashtra,"586 Sector, Mumbai, Maharashtra",18.938114,73.075846,Theft,IPC 302,Dwarka,Closed
FIR9737,2023-09-21 15:32:54,Hyderabad,Telangana,"701 Main Road, Hyderabad, Telangana",17.338501,78.561805,Harassment,IPC 420,Noida Sector 20,Under Investigation
FIR9738,2023-07-03 01:58:53,Hyderabad,Telangana,"859 Gali, Hyderabad, Telangana",17.511159,78.203966,Kidnapping,IPC 498A,Lajpat Nagar,Under Investigation
FIR9739,2025-10-12 20:56:33,Prayagraj,Uttar Pradesh,"492 Main Road, Prayagraj, Uttar Pradesh",25.200992,81.641447,Burglary,IPC 392,Karol Bagh,Closed
FIR9740,2024-08-10 20:01:28,Patna,Bihar,"422 Main Road, Patna, Bihar",25.384799,85.206397,Theft,IPC 363,Dwarka,Under Investigation
FIR9741,2025-02-19 03:19:19,Jaipur,Rajasthan,"264 Gali, Jaipur, Rajasthan",26.864236,76.075012,Theft,IPC 420,Lajpat Nagar,Charge Sheet Filed
FIR9742,2023-01-02 22:27:05,Lucknow,Uttar Pradesh,"690 Sector, Lucknow, Uttar Pradesh",26.75726,80.886594,Cyber Crime,IPC 323,Gurgaon East,Under Investigation
FIR9743,2025-10-15 16:48:17,Kolkata,West Bengal,"674 Sector, Kolkata, West Bengal",22.325382,88.250254,Cyber Crime,IPC 498A,Dwarka,Closed
FIR9744,2023-01-23 15:44:14,Kolkata,West Bengal,"779 Sector, Kolkata, West Bengal",22.81216,88.162934,Burglary,IPC 392,RK Puram,Charge Sheet Filed
FIR9745,2023-12-16 23:19:34,Mumbai,Maharashtra,"360 Main Road, Mumbai, Maharashtra",19.306781,72.730061,Burglary,IPC 363,Lajpat Nagar,Under Investigation
FIR9746,2023-01-16 21:22:27,Lucknow,Uttar Pradesh,"420 Main Road, Lucknow, Uttar Pradesh",27.07639,80.90543,Kidnapping,IPC 302,Noida Sector 20,Closed
FIR9747,2024-03-11 01:27:29,Lucknow,Uttar Pradesh,"433 Sector, Lucknow, Uttar Pradesh",26.962938,80.872678,Dowry,IPC 323,Chanakyapuri,Charge Sheet Filed
FIR9748,2024-11-20 08:25:30,Lucknow,Uttar Pradesh,"938 Gali, Lucknow, Uttar Pradesh",26.624722,81.217017,Dowry,IPC 498A,Gurgaon East,Charge Sheet Filed
FIR9749,2025-04-08 01:10:54,Patna,Bihar,"453 Gali, Patna, Bihar",25.707556,85.029044,Murder,IPC 323,Dwarka,Under Investigation
FIR9750,2024-08-01 10:11:05,Delhi,Delhi,"645 Sector, Delhi, Delhi",28.757689,77.056573,Murder,IPC 363,RK Puram,Closed
FIR9751,2024-02-27 14:06:50,Prayagraj,Uttar Pradesh,"828 Main Road, Prayagraj, Uttar Pradesh",25.67601,81.714904,Fraud,IPC 363,RK Puram,Closed
FIR9752,2024-01-11 09:47:51,Hyderabad,Telangana,"949 Sector, Hyderabad, Telangana",17.684668,78.570131,Fraud,IPC 392,Dwarka,Charge Sheet Filed
FIR9753,2023-11-20 21:10:54,Chennai,Tamil Nadu,"410 Sector, Chennai, Tamil Nadu",13.127038,79.983043,Kidnapping,IPC 498A,Gurgaon East,Charge Sheet Filed
FIR9754,2025-10-03 11:56:17,Patna,Bihar,"981 Main Road, Patna, Bihar",25.785705,84.858245,Dowry,IPC 376,Lajpat Nagar,Charge Sheet Filed
FIR9755,2024-05-23 05:52:03,Lucknow,Uttar Pradesh,"317 Main Road, Lucknow, Uttar Pradesh",26.744579,80.782987,Fraud,IPC 363,RK Puram,Closed
FIR9756,2023-10-20 11:52:28,Prayagraj,Uttar Pradesh,"175 Main Road, Prayagraj, Uttar Pradesh",25.479794,82.000552,Murder,IPC 302,Chanakyapuri,Closed
FIR9757,2024-01-29 10:55:54,Bangalore,Karnataka,"792 Gali, Bangalore, Karnataka",13.072943,77.719516,Cyber Crime,IPC 392,Dwarka,Under Investigation
FIR9758,2023-07-09 23:00:45,Patna,Bihar,"675 Sector, Patna, Bihar",25.673003,85.259836,Murder,IPC 420,RK Puram,Under Investigation
FIR9759,2024-12-23 18:42:25,Mumbai,Maharashtra,"269 Sector, Mumbai, Maharashtra",18.888746,73.01617,Burglary,IPC 498A,RK Puram,Closed
FIR9760,2023-06-16 00:04:35,Lucknow,Uttar Pradesh,"255 Main Road, Lucknow, Uttar Pradesh",26.979413,81.003802,Harassment,IPC 498A,Gurgaon East,Under Investigation
FIR9761,2024-12-24 09:41:28,Delhi,Delhi,"427 Main Road, Delhi, Delhi",28.463148,77.507506,Dowry,IPC 376,Gurgaon East,Closed
FIR9762,2024-03-24 08:24:32,Kolkata,West Bengal,"437 Sector, Kolkata, West Bengal",22.592627,88.637083,Harassment,IPC 363,Gurgaon East,Under Investigation
FIR9763,2023-04-12 06:28:00,Srinagar,Jammu & Kashmir,"197 Sector, Srinagar, Jammu & Kashmir",33.998908,74.954053,Burglary,IPC 302,Dwarka,Charge Sheet Filed
FIR9764,2025-07-27 03:24:15,Jaipur,Rajasthan,"132 Gali, Jaipur, Rajasthan",27.050214,75.983344,Assault,IPC 498A,Lajpat Nagar,Closed
FIR9765,2024-05-09 12:54:57,Prayagraj,Uttar Pradesh,"779 Gali, Prayagraj, Uttar Pradesh",25.554285,81.552134,Theft,IPC 363,Chanakyapuri,Charge Sheet Filed
FIR9766,2024-07-01 18:47:09,Mumbai,Maharashtra,"329 Main Road, Mumbai, Maharashtra",19.076773,72.748353,Assault,IPC 302,Gurgaon East,Closed
FIR9767,2025-03-08 01:36:07,Mumbai,Maharashtra,"400 Gali, Mumbai, Maharashtra",19.099532,72.668,Assault,IPC 498A,Dwarka,Under Investigation
FIR9768,2025-10-14 11:06:36,Hyderabad,Telangana,"937 Main Road, Hyderabad, Telangana",17.330384,78.717179,Assault,IPC 392,Karol Bagh,Under Investigation
FIR9769,2023-12-08 00:20:38,Bangalore,Karnataka,"790 Main Road, Bangalore, Karnataka",12.728889,77.852505,Theft,IPC 363,Lajpat Nagar,Under Investigation
FIR9770,2024-11-19 01:28:17,Bangalore,Karnataka,"165 Main Road, Bangalore, Karnataka",12.745973,77.53863,Murder,IPC 376,Gurgaon East,Closed
FIR9771,2025-07-24 04:05:57,Guwahati,Assam,"928 Sector, Guwahati, Assam",26.008899,91.971988,Assault,IPC 420,Gurgaon East,Closed
FIR9772,2025-07-23 15:40:18,Jaipur,Rajasthan,"752 Gali, Jaipur, Rajasthan",26.921388,76.00423,Burglary,IPC 498A,Lajpat Nagar,Under Investigation
FIR9773,2025-03-05 02:45:11,Chennai,Tamil Nadu,"178 Gali, Chennai, Tamil Nadu",12.792835,80.338387,Harassment,IPC 498A,RK Puram,Closed
FIR9774,2024-04-10 22:10:09,Patna,Bihar,"576 Sector, Patna, Bihar",25.391338,85.174484,Cyber Crime,IPC 420,RK Puram,Under Investigation
FIR9775,2023-01-29 11:41:18,Srinagar,Jammu & Kashmir,"882 Gali, Srinagar, Jammu & Kashmir",34.003742,74.945666,Kidnapping,IPC 363,RK Puram,Under Investigation
FIR9776,2024-06-18 17:28:23,Kolkata,West Bengal,"189 Sector, Kolkata, West Bengal",22.760328,88.410551,Theft,IPC 498A,Dwarka,Under Investigation
FIR9777,2024-10-01 22:48:44,Patna,Bihar,"421 Main Road, Patna, Bihar",25.308089,85.382329,Theft,IPC 363,Dwarka,Charge Sheet Filed
FIR9778,2025-02-17 15:13:01,Kolkata,West Bengal,"410 Main Road, Kolkata, West Bengal",22.524957,88.181248,Theft,IPC 376,Gurgaon East,Closed
FIR9779,2024-04-28 22:20:52,Guwahati,Assam,"157 Main Road, Guwahati, Assam",25.953748,91.73647,Assault,IPC 498A,Gurgaon East,Charge Sheet Filed
FIR9780,2023-04-25 14:49:16,Guwahati,Assam,"743 Gali, Guwahati, Assam",26.012869,91.617035,Murder,IPC 323,Gurgaon East,Under Investigation
FIR9781,2023-11-06 04:30:48,Patna,Bihar,"810 Gali, Patna, Bihar",25.399171,85.049017,Burglary,IPC 420,Chanakyapuri,Closed
FIR9782,2023-07-26 21:22:53,Srinagar,Jammu & Kashmir,"167 Main Road, Srinagar, Jammu & Kashmir",34.361353,74.553303,Murder,IPC 392,Dwarka,Closed
FIR9783,2024-05-28 13:56:59,Chennai,Tamil Nadu,"974 Gali, Chennai, Tamil Nadu",12.857881,80.436018,Theft,IPC 323,Chanakyapuri,Closed
FIR9784,2025-07-12 15:22:32,Guwahati,Assam,"566 Sector, Guwahati, Assam",26.141686,91.84152,Theft,IPC 363,RK Puram,Closed
FIR9785,2025-03-24 21:52:11,Jaipur,Rajasthan,"406 Main Road, Jaipur, Rajasthan",26.754571,75.948467,Fraud,IPC 420,Gurgaon East,Charge Sheet Filed
FIR9786,2024-05-09 22:06:01,Mumbai,Maharashtra,"981 Gali, Mumbai, Maharashtra",19.066239,72.819074,Theft,IPC 376,Karol Bagh,Closed
FIR9787,2025-09-05 00:24:49,Patna,Bihar,"363 Sector, Patna, Bihar",25.546587,85.314692,Kidnapping,IPC 392,Lajpat Nagar,Closed
FIR9788,2025-08-25 02:08:13,Chennai,Tamil Nadu,"486 Gali, Chennai, Tamil Nadu",12.891221,80.526864,Assault,IPC 420,Lajpat Nagar,Closed
FIR9789,2023-09-28 22:12:58,Srinagar,Jammu & Kashmir,"732 Sector, Srinagar, Jammu & Kashmir",33.925221,74.705871,Theft,IPC 420,Gurgaon East,Charge Sheet Filed
FIR9790,2024-09-21 21:33:59,Hyderabad,Telangana,"194 Main Road, Hyderabad, Telangana",17.250193,78.410597,Fraud,IPC 498A,Karol Bagh,Charge Sheet Filed
FIR9791,2024-09-28 00:07:14,Delhi,Delhi,"316 Gali, Delhi, Delhi",28.321041,77.241901,Dowry,IPC 302,Noida Sector 20,Charge Sheet Filed
FIR9792,2023-10-03 00:57:19,Kolkata,West Bengal,"222 Gali, Kolkata, West Bengal",22.847983,88.1022,Burglary,IPC 376,Chanakyapuri,Charge Sheet Filed
FIR9793,2024-10-12 23:05:49,Chennai,Tamil Nadu,"690 Main Road, Chennai, Tamil Nadu",13.350316,80.058364,Murder,IPC 363,Gurgaon East,Under Investigation
