Call_ID,Timestamp,City,State,Latitude,Longitude,Emergency_Type,Priority,Response_Time(min),Resolved
1129083,2024-06-26 02:24:39,Guwahati,Assam,26.116459,91.928377,Kidnapping,Medium,2,No
1129084,2023-01-06 14:23:55,Bangalore,Karnataka,12.833314,77.655659,Kidnapping,High,57,Yes
1129085,2025-03-26 09:23:02,Patna,Bihar,25.872892,84.884616,Kidnapping,Low,50,No
1129086,2025-10-01 05:52:36,Kolkata,West Bengal,22.763946,88.461321,Domestic Abuse,Medium,27,Yes
1129087,2023-04-10 00:23:20,Lucknow,Uttar Pradesh,26.781482,80.938189,Robbery,High,52,Yes
1129088,2023-02-16 15:39:32,Lucknow,Uttar Pradesh,26.93438,81.073315,Robbery,High,39,No
1129089,2024-12-10 23:12:53,Guwahati,Assam,25.946686,91.673431,Theft,High,9,No
1129090,2023-02-09 17:04:37,Srinagar,Jammu & Kashmir,33.894684,74.904645,Robbery,High,41,Yes
1129091,2025-10-25 13:39:35,Lucknow,Uttar Pradesh,26.774055,81.180945,Eve Teasing,High,2,Yes
1129092,2024-11-16 06:03:22,Chennai,Tamil Nadu,13.003937,80.434813,Fire,Low,39,No
1129093,2025-01-28 11:40:01,Hyderabad,Telangana,17.582004,78.742896,Kidnapping,Medium,60,No
1129094,2024-03-27 19:52:06,Chennai,Tamil Nadu,13.066893,80.395738,Road Accident,Medium,42,No
1129095,2023-12-13 05:45:42,Kolkata,West Bengal,22.512759,88.131349,Kidnapping,Medium,42,No
1129096,2025-04-13 21:19:01,Kolkata,West Bengal,22.491726,88.12988,Road Accident,Medium,58,No
1129097,2025-02-01 01:30:32,Chennai,Tamil Nadu,12.912362,80.534276,Theft,High,32,No
1129098,2024-10-04 13:57:28,Lucknow,Uttar Pradesh,26.753389,80.650475,Kidnapping,Medium,50,No
1129099,2023-10-01 22:41:45,Srinagar,Jammu & Kashmir,33.803464,74.697163,Robbery,Low,48,No
1129100,2025-02-11 19:53:30,Chennai,Tamil Nadu,12.916174,80.4898,Theft,Medium,24,No
1129101,2024-05-19 14:26:29,Delhi,Delhi,28.68211,77.475151,Fire,High,4,Yes
1129102,2024-12-07 23:49:41,Lucknow,Uttar Pradesh,26.855977,80.784923,Theft,Medium,54,No
1129103,2024-06-19 08:15:59,Srinagar,Jammu & Kashmir,34.318976,74.958901,Fire,Medium,6,No
1129104,2023-04-24 22:31:55,Mumbai,Maharashtra,19.323396,72.904901,Fire,Medium,12,No
1129105,2025-01-01 08:33:32,Patna,Bihar,25.798405,85.11388,Kidnapping,Medium,52,Yes
1129106,2025-11-15 05:53:23,Lucknow,Uttar Pradesh,26.561412,81.237984,Eve Teasing,Low,24,No
1129107,2024-09-15 05:30:16,Mumbai,Maharashtra,19.198039,73.155029,Theft,Medium,37,No
1129108,2024-01-07 23:14:39,Lucknow,Uttar Pradesh,27.119789,81.214275,Medical Emergency,Low,2,Yes
1129109,2025-06-09 06:44:28,Jaipur,Rajasthan,26.876789,75.541074,Eve Teasing,Medium,27,Yes
1129110,2023-05-21 13:51:46,Bangalore,Karnataka,12.801029,77.513815,Domestic Abuse,Low,59,No
1129111,2024-11-18 12:29:19,Hyderabad,Telangana,17.642091,78.26205,Fire,Low,16,No
1129112,2024-03-21 05:16:51,Prayagraj,Uttar Pradesh,25.69877,82.003575,Domestic Abuse,High,56,No
1129113,2025-12-02 04:09:34,Delhi,Delhi,28.49755,77.104278,Kidnapping,High,53,No
1129114,2025-12-03 10:57:52,Delhi,Delhi,28.733897,76.986584,Road Accident,High,51,No
1129115,2025-06-11 10:56:20,Delhi,Delhi,28.729598,77.010906,Domestic Abuse,Medium,53,No
1129116,2023-03-04 21:26:43,Mumbai,Maharashtra,19.315442,73.010061,Eve Teasing,Medium,58,Yes
1129117,2023-12-29 03:21:11,Chennai,Tamil Nadu,12.945342,80.286558,Domestic Abuse,Medium,13,Yes
1129118,2023-11-04 23:42:11,Bangalore,Karnataka,12.959349,77.810278,Chain Snatching,High,11,No
1129119,2024-08-26 18:04:42,Chennai,Tamil Nadu,13.111591,80.112137,Road Accident,Low,32,No
1129120,2024-01-28 03:13:44,Lucknow,Uttar Pradesh,26.799535,80.771869,Robbery,Medium,6,No
1129121,2025-11-15 21:40:26,Delhi,Delhi,28.814131,77.06168,Theft,Medium,53,Yes
1129122,2023-02-28 21:09:05,Kolkata,West Bengal,22.732728,88.317944,Robbery,Low,11,Yes
1129123,2025-05-03 23:53:26,Chennai,Tamil Nadu,13.350508,80.539596,Robbery,Low,46,Yes
1129124,2023-02-14 07:41:18,Srinagar,Jammu & Kashmir,33.920075,74.561293,Medical Emergency,Medium,58,Yes
1129125,2023-04-06 18:52:28,Srinagar,Jammu & Kashmir,33.823861,74.701813,Theft,High,47,No
1129126,2024-11-13 02:53:57,Hyderabad,Telangana,17.639389,78.48967,Domestic Abuse,Low,45,No
1129127,2025-05-27 03:34:36,Kolkata,West Bengal,22.299144,88.344305,Kidnapping,Medium,47,No
1129128,2024-07-26 00:30:57,Srinagar,Jammu & Kashmir,34.044603,74.596398,Robbery,Low,3,No
1129129,2024-01-26 09:42:11,Kolkata,West Bengal,22.802182,88.121041,Medical Emergency,Low,1,No
1129130,2025-11-29 20:04:03,Chennai,Tamil Nadu,12.871759,80.53296,Chain Snatching,Medium,48,No
1129131,2023-11-10 05:16:50,Lucknow,Uttar Pradesh,26.80174,80.880203,Kidnapping,Low,25,Yes
1129132,2023-03-18 13:46:04,Patna,Bihar,25.438254,85.163218,Chain Snatching,High,26,No
1129133,2024-03-27 01:01:36,Patna,Bihar,25.828848,85.044301,Theft,Medium,52,Yes
1129134,2024-04-26 08:42:36,Mumbai,Maharashtra,19.062086,72.683042,Eve Teasing,Medium,1,No
1129135,2023-11-10 18:46:31,Mumbai,Maharashtra,19.229441,72.804559,Road Accident,High,21,Yes
1129136,2025-04-15 07:38:01,Guwahati,Assam,26.423737,91.456728,Robbery,Low,40,Yes
1129137,2024-07-24 02:18:16,Srinagar,Jammu & Kashmir,34.341024,74.902501,Chain Snatching,Medium,50,Yes
1129138,2024-12-20 23:05:50,Bangalore,Karnataka,13.012287,77.591416,Domestic Abuse,High,17,Yes
1129139,2023-09-05 14:35:27,Delhi,Delhi,28.795421,77.457811,Fire,High,8,No
1129140,2023-01-06 06:26:29,Mumbai,Maharashtra,18.858833,72.7737,Medical Emergency,Medium,22,No
1129141,2025-03-31 06:53:44,Delhi,Delhi,28.659845,77.364714,Domestic Abuse,Medium,51,No
1129142,2025-09-29 10:28:12,Hyderabad,Telangana,17.576432,78.659003,Eve Teasing,High,1,No
1129143,2023-06-19 06:00:45,Hyderabad,Telangana,17.676735,78.233056,Domestic Abuse,Low,37,No
1129144,2025-05-17 09:59:47,Hyderabad,Telangana,17.161746,78.236337,Eve Teasing,Medium,7,No
1129145,2024-05-10 19:16:09,Lucknow,Uttar Pradesh,27.008067,81.112623,Theft,High,13,Yes
1129146,2023-06-11 03:43:45,Prayagraj,Uttar Pradesh,25.188111,81.969077,Fire,Low,56,Yes
1129147,2025-12-25 05:27:51,Patna,Bihar,25.877906,85.299132,Chain Snatching,High,44,No
1129148,2024-01-22 05:48:30,Delhi,Delhi,28.553572,77.249624,Fire,High,59,Yes
1129149,2023-06-08 12:11:56,Mumbai,Maharashtra,19.191873,72.843198,Road Accident,Low,22,No
1129150,2025-08-08 20:35:45,Jaipur,Rajasthan,26.907931,75.525956,Domestic Abuse,High,42,Yes
1129151,2025-03-07 22:50:23,Srinagar,Jammu & Kashmir,34.262362,74.563939,Kidnapping,Low,27,No
1129152,2024-07-04 05:56:06,Jaipur,Rajasthan,27.154683,76.010651,Fire,Medium,25,No
1129153,2025-09-17 04:39:03,Patna,Bihar,25.876025,84.957917,Kidnapping,Low,45,Yes
1129154,2024-10-29 01:42:43,Chennai,Tamil Nadu,12.78274,80.312199,Domestic Abuse,Low,14,No
1129155,2024-09-19 01:13:40,Guwahati,Assam,25.936073,92.019476,Road Accident,Medium,25,No
1129156,2025-12-30 11:25:15,Prayagraj,Uttar Pradesh,25.683626,81.654371,Chain Snatching,Low,59,No
1129157,2024-07-31 23:10:38,Delhi,Delhi,28.533704,77.32277,Theft,Low,15,Yes
1129158,2024-07-17 20:10:23,Chennai,Tamil Nadu,13.254939,80.141937,Robbery,Medium,24,No
1129159,2025-03-26 09:44:24,Lucknow,Uttar Pradesh,26.997658,80.724212,Kidnapping,Low,32,Yes
1129160,2024-09-21 16:51:51,Jaipur,Rajasthan,27.010911,75.814511,Kidnapping,High,37,Yes
1129161,2023-07-31 13:28:41,Bangalore,Karnataka,12.68373,77.618318,Road Accident,High,57,Yes
1129162,2023-11-27 08:52:39,Prayagraj,Uttar Pradesh,25.723417,81.97036,Fire,Low,20,Yes
1129163,2024-03-08 03:07:28,Jaipur,Rajasthan,26.855817,75.782704,Eve Teasing,Medium,35,No
1129164,2023-01-24 04:22:33,Chennai,Tamil Nadu,13.293945,80.012084,Chain Snatching,Low,14,No
1129165,2025-03-07 06:36:00,Hyderabad,Telangana,17.632511,78.777025,Road Accident,Low,54,Yes
1129166,2025-07-16 09:33:56,Chennai,Tamil Nadu,13.114531,80.34671,Eve Teasing,High,45,No
1129167,2024-06-29 09:05:36,Patna,Bihar,25.51287,84.963144,Theft,High,18,Yes
1129168,2025-09-03 23:05:40,Bangalore,Karnataka,13.066337,77.411014,Chain Snatching,Low,42,Yes
1129169,2025-08-13 09:38:12,Prayagraj,Uttar Pradesh,25.319127,81.606167,Road Accident,High,27,Yes
1129170,2025-09-21 12:00:38,Chennai,Tamil Nadu,13.059964,80.263206,Kidnapping,Medium,33,No
1129171,2023-01-20 16:31:01,Kolkata,West Bengal,22.29754,88.294241,Eve Teasing,High,55,No
1129172,2025-02-26 08:02:36,Delhi,Delhi,28.38016,76.982057,Fire,Medium,31,No
1129173,2025-04-20 23:35:18,Patna,Bihar,25.405417,85.189479,Medical Emergency,High,43,Yes
1129174,2023-10-20 16:55:22,Guwahati,Assam,26.370055,91.630052,Kidnapping,Medium,50,Yes
1129175,2024-04-28 06:39:30,Kolkata,West Bengal,22.715973,88.328614,Medical Emergency,Medium,47,No
1129176,2025-05-26 07:34:40,Jaipur,Rajasthan,26.814629,75.954559,Kidnapping,Medium,25,No
1129177,2023-03-06 21:34:24,Chennai,Tamil Nadu,12.953446,80.025734,Medical Emergency,High,19,No
1129178,2023-07-22 16:52:11,Mumbai,Maharashtra,19.305451,72.928777,Theft,Medium,60,Yes
1129179,2025-03-22 20:12:28,Prayagraj,Uttar Pradesh,25.705346,82.1354,Eve Teasing,High,12,No
1129180,2023-03-01 01:41:44,Patna,Bihar,25.540337,85.123517,Medical Emergency,High,12,No
1129181,2023-03-18 01:39:03,Bangalore,Karnataka,12.885197,77.396258,Theft,Low,57,Yes
1129182,2024-08-17 14:33:39,Chennai,Tamil Nadu,13.295558,80.296226,Chain Snatching,Medium,4,No
1129183,2024-11-14 16:49:37,Mumbai,Maharashtra,19.372468,72.687947,Eve Teasing,Low,41,Yes
1129184,2024-01-31 16:53:53,Chennai,Tamil Nadu,12.899056,80.223522,Robbery,Low,44,Yes
1129185,2024-06-24 21:20:24,Hyderabad,Telangana,17.658611,78.64436,Chain Snatching,Low,36,No
1129186,2024-02-20 10:42:32,Srinagar,Jammu & Kashmir,33.978217,75.028326,Kidnapping,High,45,Yes
1129187,2024-09-07 20:19:21,Chennai,Tamil Nadu,13.167706,80.118365,Road Accident,High,21,No
1129188,2023-05-21 00:23:11,Mumbai,Maharashtra,18.926735,73.144943,Medical Emergency,Medium,39,Yes
1129189,2024-05-15 19:44:13,Hyderabad,Telangana,17.430571,78.195177,Road Accident,Medium,52,No
1129190,2024-11-05 07:10:44,Kolkata,West Bengal,22.633212,88.237467,Robbery,Low,1,No
1129191,2025-11-29 20:23:54,Kolkata,West Bengal,22.413158,88.575475,Kidnapping,Low,21,Yes
1129192,2024-10-19 03:59:04,Guwahati,Assam,25.92736,91.747945,Road Accident,Medium,27,Yes
1129193,2025-02-07 07:26:50,Guwahati,Assam,26.343623,91.764233,Road Accident,Low,32,Yes
1129194,2025-11-11 13:26:08,Patna,Bihar,25.892842,85.026116,Domestic Abuse,Low,8,No
1129195,2025-06-30 19:15:35,Patna,Bihar,25.569841,84.996571,Domestic Abuse,Low,34,No
1129196,2024-05-10 18:20:09,Jaipur,Rajasthan,26.987488,75.889086,Road Accident,High,29,No
1129197,2024-08-13 15:16:35,Prayagraj,Uttar Pradesh,25.566746,81.601439,Fire,High,16,No
1129198,2024-08-22 21:10:24,Bangalore,Karnataka,12.95235,77.876261,Theft,Medium,1,No
1129199,2025-10-31 19:02:22,Patna,Bihar,25.46942,85.164795,Robbery,Low,48,Yes
1129200,2023-11-26 17:00:25,Mumbai,Maharashtra,18.7816,73.043324,Chain Snatching,High,26,No
1129201,2024-08-19 03:28:15,Prayagraj,Uttar Pradesh,25.508301,81.955554,Domestic Abuse,High,37,Yes
1129202,2024-11-27 16:54:20,Lucknow,Uttar Pradesh,26.73662,80.987851,Road Accident,Medium,52,No
1129203,2023-05-26 04:14:59,Chennai,Tamil Nadu,13.02356,80.174879,Medical Emergency,Low,57,Yes
1129204,2024-01-13 21:53:02,Guwahati,Assam,26.342573,91.940151,Robbery,Low,17,No
1129205,2024-05-09 03:22:59,Guwahati,Assam,26.423961,91.457965,Kidnapping,High,57,No
1129206,2023-08-05 12:23:23,Jaipur,Rajasthan,26.644667,75.861376,Fire,High,49,No
1129207,2024-08-08 02:27:32,Kolkata,West Bengal,22.649451,88.598303,Fire,High,55,Yes
1129208,2025-07-30 07:47:36,Kolkata,West Bengal,22.45138,88.218452,Eve Teasing,Low,54,No
1129209,2025-11-06 18:17:20,Bangalore,Karnataka,13.035469,77.857929,Kidnapping,High,52,No
1129210,2025-10-05 08:10:36,Guwahati,Assam,25.917793,91.673496,Theft,Medium,49,Yes
1129211,2024-02-27 23:39:28,Delhi,Delhi,28.319562,77.343569,Domestic Abuse,High,55,Yes
1129212,2025-01-22 12:34:25,Patna,Bihar,25.651482,84.917686,Fire,Medium,31,No
1129213,2023-11-23 23:46:23,Mumbai,Maharashtra,19.14792,73.136173,Domestic Abuse,Low,38,Yes
1129214,2025-09-18 18:32:11,Jaipur,Rajasthan,27.155215,75.964689,Eve Teasing,Medium,50,No
1129215,2023-07-30 19:08:35,Kolkata,West Bengal,22.421491,88.266266,Kidnapping,High,6,Yes
1129216,2024-03-07 04:25:28,Patna,Bihar,25.438984,85.048298,Fire,High,8,No
1129217,2023-07-22 16:27:37,Kolkata,West Bengal,22.435379,88.33459,Medical Emergency,Medium,25,No
1129218,2025-03-01 16:32:20,Guwahati,Assam,26.07055,91.50936,Robbery,Medium,19,Yes
1129219,2025-01-15 06:13:36,Mumbai,Maharashtra,19.226021,72.929426,Domestic Abuse,Low,36,Yes
1129220,2023-09-05 03:04:14,Guwahati,Assam,25.862274,91.536822,Medical Emergency,Low,56,Yes
1129221,2025-07-09 02:57:46,Jaipur,Rajasthan,27.112038,75.98499,Theft,High,17,No
1129222,2025-09-26 00:51:13,Mumbai,Maharashtra,19.107166,72.587186,Theft,Low,29,No
1129223,2023-12-12 08:11:17,Prayagraj,Uttar Pradesh,25.25542,81.886469,Road Accident,Low,24,Yes
1129224,2025-03-02 00:04:59,Delhi,Delhi,28.705108,77.282049,Medical Emergency,High,38,Yes
1129225,2025-09-24 15:38:13,Kolkata,West Bengal,22.653468,88.348587,Medical Emergency,Low,2,Yes
1129226,2024-12-16 00:19:09,Mumbai,Maharashtra,19.242859,73.069288,Chain Snatching,High,43,Yes
1129227,2025-06-01 14:53:17,Prayagraj,Uttar Pradesh,25.481343,81.626734,Theft,Medium,38,Yes
1129228,2024-08-03 03:35:27,Kolkata,West Bengal,22.31361,88.184618,Road Accident,Low,17,No
1129229,2023-05-14 03:51:08,Prayagraj,Uttar Pradesh,25.227722,81.556595,Road Accident,High,15,No
1129230,2023-12-05 18:39:13,Hyderabad,Telangana,17.445448,78.443806,Road Accident,Medium,43,Yes
1129231,2025-05-10 19:55:56,Srinagar,Jammu & Kashmir,34.010003,74.66266,Robbery,High,33,No
1129232,2024-10-31 08:54:01,Mumbai,Maharashtra,19.171569,72.620608,Eve Teasing,High,53,No
1129233,2023-08-04 04:13:49,Patna,Bihar,25.410369,84.850461,Kidnapping,Low,27,Yes
1129234,2025-11-04 21:10:29,Hyderabad,Telangana,17.25362,78.434227,Eve Teasing,Medium,37,Yes
1129235,2024-07-20 16:10:38,Delhi,Delhi,28.497515,77.375403,Theft,Low,10,Yes
1129236,2025-01-22 01:30:10,Delhi,Delhi,28.318367,77.268588,Eve Teasing,Medium,8,No
1129237,2025-07-05 16:41:12,Lucknow,Uttar Pradesh,26.800983,80.803786,Theft,Low,32,Yes
1129238,2023-01-24 10:58:11,Chennai,Tamil Nadu,13.042225,80.477671,Domestic Abuse,Low,39,Yes
1129239,2025-11-05 23:07:10,Bangalore,Karnataka,13.206066,77.3664,Chain Snatching,Low,7,No
1129240,2024-10-30 20:59:25,Bangalore,Karnataka,12.806693,77.815848,Road Accident,Low,17,No
1129241,2025-12-17 00:36:50,Jaipur,Rajasthan,27.056346,75.737489,Chain Snatching,Low,2,No
1129242,2025-03-15 10:39:36,Hyderabad,Telangana,17.114927,78.506808,Medical Emergency,Medium,8,Yes
1129243,2023-06-18 15:49:08,Delhi,Delhi,28.606356,77.092425,Chain Snatching,Low,27,No
1129244,2025-08-18 12:08:26,Kolkata,West Bengal,22.479077,88.567222,Robbery,Medium,38,No
1129245,2023-05-31 04:15:58,Patna,Bihar,25.447104,85.411913,Medical Emergency,High,32,No
1129246,2024-07-07 08:01:33,Kolkata,West Bengal,22.325444,88.388144,Kidnapping,High,37,No
1129247,2025-03-31 13:43:06,Lucknow,Uttar Pradesh,26.73935,80.913134,Robbery,Low,58,No
1129248,2023-10-24 03:10:01,Bangalore,Karnataka,12.775311,77.594947,Chain Snatching,Medium,25,No
1129249,2025-03-23 09:54:46,Patna,Bihar,25.439286,85.066836,Road Accident,High,26,No
1129250,2023-10-06 16:38:03,Guwahati,Assam,26.435812,91.953679,Kidnapping,Medium,20,No
1129251,2025-03-26 13:34:54,Prayagraj,Uttar Pradesh,25.580175,81.772536,Robbery,Medium,20,No
1129252,2024-06-16 08:54:36,Lucknow,Uttar Pradesh,26.735313,81.077419,Eve Teasing,Medium,35,No
1129253,2023-12-16 11:11:48,Hyderabad,Telangana,17.263206,78.739193,Theft,Medium,36,No
1129254,2024-03-23 18:54:31,Prayagraj,Uttar Pradesh,25.282559,82.065098,Robbery,Low,40,No
1129255,2024-11-13 13:33:58,Bangalore,Karnataka,12.975217,77.724919,Domestic Abuse,High,27,Yes
1129256,2025-05-11 13:27:07,Guwahati,Assam,26.001429,91.571352,Domestic Abuse,High,8,Yes
1129257,2024-04-29 03:44:40,Delhi,Delhi,28.353856,77.305892,Theft,Low,16,Yes
1129258,2024-02-16 14:45:50,Prayagraj,Uttar Pradesh,25.613301,82.114509,Robbery,Low,25,Yes
1129259,2023-08-07 00:10:19,Chennai,Tamil Nadu,12.880061,80.512939,Road Accident,Low,31,Yes
1129260,2024-12-29 17:12:11,Hyderabad,Telangana,17.354736,78.602509,Kidnapping,High,2,Yes
1129261,2023-08-20 01:19:45,Kolkata,West Bengal,22.669241,88.201008,Road Accident,High,4,Yes
1129262,2024-06-22 09:25:30,Bangalore,Karnataka,12.806058,77.473053,Eve Teasing,Low,16,No
1129263,2024-01-13 12:35:17,Bangalore,Karnataka,12.923882,77.49748,Kidnapping,Medium,21,No
1129264,2024-05-26 11:10:31,Delhi,Delhi,28.351295,77.380864,Medical Emergency,Low,52,Yes
1129265,2023-09-16 07:28:52,Jaipur,Rajasthan,27.14216,75.710151,Chain Snatching,Medium,47,Yes
1129266,2025-11-24 02:08:41,Kolkata,West Bengal,22.403303,88.143559,Chain Snatching,Low,28,No
1129267,2024-10-15 09:19:35,Kolkata,West Bengal,22.758199,88.100067,Robbery,High,49,No
1129268,2025-12-04 04:18:09,Prayagraj,Uttar Pradesh,25.148175,82.010254,Chain Snatching,Low,34,No
1129269,2025-07-16 02:13:59,Lucknow,Uttar Pradesh,27.06578,80.764426,Medical Emergency,Medium,8,Yes
1129270,2023-08-06 04:28:52,Lucknow,Uttar Pradesh,26.818638,81.16104,Chain Snatching,Low,1,No
1129271,2024-10-20 22:09:41,Bangalore,Karnataka,12.930094,77.554803,Chain Snatching,Low,4,Yes
1129272,2023-05-24 02:49:51,Srinagar,Jammu & Kashmir,34.278323,74.676034,Domestic Abuse,High,13,No
1129273,2023-01-17 13:06:02,Prayagraj,Uttar Pradesh,25.5996,81.603513,Theft,Low,60,No
1129274,2025-01-07 11:35:47,Lucknow,Uttar Pradesh,27.059205,80.795596,Chain Snatching,Low,60,No
1129275,2023-07-15 11:02:36,Srinagar,Jammu & Kashmir,34.273647,74.907663,Robbery,Medium,9,No
1129276,2023-02-24 13:17:47,Kolkata,West Bengal,22.790819,88.208603,Kidnapping,Medium,9,No
1129277,2023-06-10 07:18:13,Prayagraj,Uttar Pradesh,25.156105,82.034547,Medical Emergency,Low,54,Yes
1129278,2024-04-25 01:27:20,Hyderabad,Telangana,17.605435,78.517093,Theft,Medium,14,No
1129279,2025-12-14 20:06:11,Chennai,Tamil Nadu,13.252651,80.372062,Medical Emergency,Medium,22,No
1129280,2025-10-18 18:39:31,Patna,Bihar,25.301475,85.037257,Chain Snatching,High,46,Yes
1129281,2024-03-11 23:13:00,Chennai,Tamil Nadu,13.122976,80.091171,Domestic Abuse,Medium,27,No
1129282,2025-04-18 18:54:56,Hyderabad,Telangana,17.259889,78.373314,Robbery,Low,12,No
1129283,2023-05-26 05:25:46,Mumbai,Maharashtra,19.306676,73.094623,Eve Teasing,High,20,No
1129284,2023-01-25 19:36:03,Delhi,Delhi,28.500031,77.09121,Chain Snatching,High,15,Yes
1129285,2025-06-10 07:56:06,Srinagar,Jammu & Kashmir,34.050616,74.800701,Road Accident,Medium,3,No
1129286,2023-04-28 19:00:27,Prayagraj,Uttar Pradesh,25.364802,82.059636,Kidnapping,Low,58,Yes
1129287,2025-05-02 11:41:10,Guwahati,Assam,26.156585,91.688486,Robbery,High,40,No
1129288,2023-06-20 10:24:30,Hyderabad,Telangana,17.440522,78.241043,Eve Teasing,Medium,44,Yes
1129289,2025-11-27 18:12:36,Lucknow,Uttar Pradesh,26.915684,80.82791,Road Accident,Low,3,No
1129290,2025-08-31 20:38:10,Prayagraj,Uttar Pradesh,25.393066,81.718558,Eve Teasing,Low,7,Yes
1129291,2023-07-22 18:28:40,Hyderabad,Telangana,17.6798,78.40675,Road Accident,Low,37,No
1129292,2023-01-16 14:46:16,Hyderabad,Telangana,17.1971,78.758966,Chain Snatching,Low,10,No
1129293,2024-06-05 20:05:17,Lucknow,Uttar Pradesh,26.718163,81.153203,Chain Snatching,Medium,57,No
1129294,2024-10-11 11:59:53,Srinagar,Jammu & Kashmir,33.953743,74.811423,Theft,High,11,No
1129295,2024-06-08 16:17:35,Mumbai,Maharashtra,19.100599,72.72985,Domestic Abuse,Low,57,No
1129296,2025-05-12 01:20:31,Prayagraj,Uttar Pradesh,25.471764,81.808281,Domestic Abuse,Low,30,No
1129297,2024-04-20 00:59:24,Jaipur,Rajasthan,26.774287,75.665138,Eve Teasing,Medium,49,Yes
1129298,2025-03-16 11:29:08,Hyderabad,Telangana,17.455307,78.324272,Robbery,High,39,No
1129299,2025-09-06 10:43:03,Kolkata,West Bengal,22.532972,88.301749,Eve Teasing,Medium,12,No
1129300,2023-07-30 03:11:39,Chennai,Tamil Nadu,13.247723,80.039771,Kidnapping,Medium,54,Yes
1129301,2025-07-30 19:53:28,Delhi,Delhi,28.741143,77.328396,Medical Emergency,Low,2,Yes
1129302,2024-05-23 05:17:00,Chennai,Tamil Nadu,13.097857,80.409598,Kidnapping,Medium,30,Yes
1129303,2024-04-16 19:32:04,Chennai,Tamil Nadu,13.323151,80.112747,Fire,Medium,15,Yes
1129304,2023-04-10 14:52:28,Prayagraj,Uttar Pradesh,25.205771,81.630772,Road Accident,Low,4,Yes
1129305,2025-12-08 15:03:58,Chennai,Tamil Nadu,13.051429,80.0005,Chain Snatching,Medium,54,Yes
1129306,2024-03-04 16:47:26,Hyderabad,Telangana,17.413055,78.693885,Theft,Low,40,No
1129307,2025-04-24 13:37:39,Bangalore,Karnataka,12.963227,77.549089,Fire,Medium,40,No
1129308,2025-09-18 18:03:33,Patna,Bihar,25.576974,85.143089,Kidnapping,High,9,No
1129309,2025-06-04 23:53:01,Lucknow,Uttar Pradesh,27.06715,81.09009,Theft,High,17,Yes
1129310,2024-08-22 23:36:35,Patna,Bihar,25.581786,85.347118,Fire,Low,40,Yes
1129311,2025-06-17 00:00:15,Patna,Bihar,25.645478,85.296872,Domestic Abuse,High,19,Yes
1129312,2023-09-20 10:24:07,Bangalore,Karnataka,13.207304,77.779534,Kidnapping,Medium,58,Yes
1129313,2024-09-15 17:47:44,Kolkata,West Bengal,22.856683,88.354793,Robbery,High,36,No
1129314,2024-09-05 10:04:23,Bangalore,Karnataka,13.006833,77.49291,Domestic Abuse,Low,30,Yes
1129315,2024-08-28 13:40:56,Srinagar,Jammu & Kashmir,34.342256,74.914547,Medical Emergency,Medium,8,Yes
1129316,2024-07-13 12:35:00,Jaipur,Rajasthan,27.108084,75.882379,Eve Teasing,Medium,3,Yes
1129317,2023-09-17 16:34:34,Patna,Bihar,25.295042,85.162014,Theft,High,15,No
1129318,2023-04-04 23:36:23,Chennai,Tamil Nadu,12.949683,80.152557,Fire,High,19,Yes
1129319,2024-09-06 18:33:44,Patna,Bihar,25.689385,84.983998,Domestic Abuse,Low,49,No
1129320,2024-03-09 14:43:58,Patna,Bihar,25.310746,85.424963,Robbery,Medium,46,No
1129321,2025-01-12 14:33:11,Mumbai,Maharashtra,18.866636,72.924589,Chain Snatching,High,17,Yes
1129322,2025-05-08 18:15:01,Lucknow,Uttar Pradesh,26.72616,80.908298,Chain Snatching,Low,49,Yes
1129323,2023-06-27 14:05:59,Srinagar,Jammu & Kashmir,33.999862,75.091491,Kidnapping,High,13,No
1129324,2023-05-08 16:53:19,Prayagraj,Uttar Pradesh,25.577536,81.782287,Robbery,High,2,Yes
1129325,2025-12-28 23:47:56,Hyderabad,Telangana,17.436738,78.214261,Domestic Abuse,High,43,No
1129326,2024-02-08 11:31:39,Delhi,Delhi,28.660439,77.447013,Kidnapping,High,37,Yes
1129327,2025-09-27 20:38:53,Chennai,Tamil Nadu,13.031411,80.19692,Medical Emergency,Low,39,No
1129328,2025-02-10 02:18:27,Delhi,Delhi,28.764166,77.120195,Fire,Low,3,No
1129329,2023-11-22 11:45:26,Hyderabad,Telangana,17.612629,78.278868,Fire,High,2,No
1129330,2023-08-30 04:13:04,Hyderabad,Telangana,17.610171,78.724482,Road Accident,Low,58,Yes
1129331,2025-06-22 15:13:59,Kolkata,West Bengal,22.705749,88.582048,Medical Emergency,Medium,11,Yes
1129332,2023-01-10 02:24:20,Jaipur,Rajasthan,26.766107,75.941418,Chain Snatching,Medium,60,No
1129333,2023-12-22 07:07:18,Prayagraj,Uttar Pradesh,25.684591,82.04055,Medical Emergency,Medium,8,No
1129334,2024-04-19 14:43:46,Jaipur,Rajasthan,26.938828,75.767442,Eve Teasing,High,59,No
1129335,2023-05-28 11:00:08,Lucknow,Uttar Pradesh,26.73405,80.667771,Chain Snatching,Low,26,Yes
1129336,2023-09-11 15:37:26,Patna,Bihar,25.572329,85.434546,Fire,Low,48,No
1129337,2024-02-18 08:41:51,Delhi,Delhi,28.357135,77.284235,Medical Emergency,Low,14,No
1129338,2024-06-03 12:46:26,Chennai,Tamil Nadu,13.124038,80.189256,Eve Teasing,Low,46,Yes
